"","V1","V2"
"181",1976.09481568035,201.944875500735
"182",1998.74090284427,205.647283753316
"183",2074.69873091387,216.583393744483
"184",2150.65655898348,229.933419531129
"185",2181.72177629503,237.278692892787
"186",2212.78699360658,246.39071573815
"187",2173.12481875731,242.454321553325
"188",2133.46264390803,239.811144694752
"189",2057.24960077852,227.448875012005
"190",1981.03655764901,216.211610562812
"191",1920.32873031452,208.285385356645
"192",1859.62090298002,201.760499133856
"193",1716.27872672366,183.628105880963
"194",1572.9365504673,167.014186407495
"195",1554.4704629083,164.544366634309
"196",1683.45133510044,222.580926337248
"197",1635.15742095155,204.46143385307
"198",1706.73329076195,204.376325934012
"199",1778.30916057236,206.820957907438
"200",1830.43829134188,204.42585335503
"201",1713.79546257573,189.190541726596
"202",1597.15263380959,175.123994800699
"203",1680.61980902502,181.199503192689
"204",1764.08698424046,188.629395599321
"205",1799.77329015369,189.308310457553
"206",1835.45959606692,191.572110922457
"207",1875.68720566962,193.403148906127
"208",1915.91481527233,197.430745752829
"209",1967.65459846041,204.719863146048
"210",2019.3943816485,214.41987996721
"211",2064.76677412483,223.215244129553
"212",2110.13916660116,233.489782553269
"213",2098.34003551696,232.457136211689
"214",2086.54090443276,232.349340464125
"215",2023.61829573366,223.694055127329
"216",1960.69568703456,215.948934183015
"217",1891.82807667688,206.829426434496
"218",1822.96046631919,198.778198512286
"219",1607.82872384322,173.326760380913
"220",1392.69698136724,149.327079482879
"221",1424.3693737544,152.333828799215
"222",1158.55306351716,148.602885932881
"223",1249.62045569122,153.88525424357
"224",1340.68784786527,160.823438193047
"225",1571.29915704922,187.652075054784
"226",1429.26045834759,167.545645277968
"227",1287.22175964596,149.219495607188
"228",1398.64915227994,159.416233241478
"229",1510.07654491391,171.160476049669
"230",1613.77350426566,178.163347767952
"231",1717.4704636174,186.727174028
"232",1775.2795956589,188.201443824662
"233",1833.08872770039,191.9783596618
"234",1860.61046600695,195.109906623983
"235",1888.13220431351,200.723752069321
"236",1947.81177195463,210.417443809587
"237",2007.49133959575,221.68033778542
"238",2023.55525227662,223.703787969919
"239",2039.6191649575,226.487473493352
"240",1989.98699068881,221.0965900987
"241",1940.35481642012,216.845510211089
"242",1863.32742303924,206.404091501968
"243",1786.30002965836,197.020456877749
"244",1499.37872096277,164.179208273315
"245",1212.45741226719,132.825464416832
"246",1294.26828460049,141.460021232814
"247",1376.07915693379,151.431382073875
"248",1150.0778456985,153.226012120849
"249",1181.58284578106,150.650504644602
"250",1213.08784586363,150.767152977989
"251",1229.54523732691,144.384829493665
"252",1363.9793700863,155.215221456254
"253",1498.41350284569,167.386497146035
"254",1557.88567903777,168.880674172262
"255",1617.35785522986,172.372260309185
"256",1652.97894187451,175.062000419651
"257",1688.60002851917,179.895839872531
"258",1774.04481368207,190.839287936184
"259",1859.48959884498,203.153902180179
"260",1839.59633703404,201.887508159453
"261",1819.70307522309,201.301564089956
"262",1798.30394403133,199.241268826098
"263",1776.90481283956,198.086776707164
"264",1659.46633190892,183.982220261366
"265",1542.02785097827,170.806395279908
"266",1347.47154434772,148.91677206301
"267",1152.91523771717,128.190357347714
"268",1156.39589041245,128.769910051003
"269",1159.87654310773,130.361877128028
"270",949.013929739918,119.442664161635
"271",1114.18523590694,133.988587170156
"272",1279.35654207397,149.880227225479
"273",1340.49176241665,151.277163599539
"274",1401.62698275933,154.460339358098
"275",1445.34741774208,156.684110591938
"276",1489.06785272483,160.806783006731
"277",1600.27785540952,172.998968329419
"278",1711.48785809421,186.505322194432
"279",1655.63742179145,181.945231759237
"280",1599.78698548869,178.110632305608
"281",1606.62089737385,179.10358167884
"282",1613.45480925901,181.045552745741
"283",1455.60524077859,162.935137124491
"284",1297.75567229818,145.801143954374
"285",1195.56436773266,134.69482898688
"286",1093.37306316715,124.4965302529
"287",1018.52349622441,117.039942946083
"288",943.673929281662,110.367508782556
"289",1053.39306064174,126.024004711878
"290",1101.22567119579,126.827666370338
"291",1149.05828174984,129.005198712355
"292",1203.53089129465,132.730459984061
"293",1258.00350083945,138.00184993682
"294",1405.2398081456,154.073862375874
"295",1552.47611545175,171.320807082668
"296",1472.466113163,163.768188923607
"297",1392.45611087424,156.806189604695
"298",1387.73371906517,156.599460542258
"299",1383.0113272561,157.048892705473
"300",1261.13154247536,143.259590869907
"301",1139.25175769462,130.219384332063
"302",1061.19023534238,121.628032580362
"303",983.128712990135,113.83314513122
"304",896.489580740359,105.03848160211
"305",961.714364847217,110.379876777857
"306",1026.93914895408,117.16774776427
"307",1210.20176088169,137.053695647946
"308",1393.4643728093,158.225943816576
"309",1289.29480453454,147.4053943979
"310",1185.12523625979,137.580852673408
"311",1168.84654075649,135.893445351883
"312",1152.56784525319,134.820458797916
"313",1066.65784417213,125.073216333995
"314",980.747843091061,115.881860076679
"315",926.816102952089,109.599698045508
"316",910.69566794608,106.916384604172
"317",1007.72132192217,117.039771661557
"318",1104.74697589826,128.146905347436
"319",1095.31110596258,127.618699274306
"320",1085.87523602691,127.591698968295
"321",1055.80980048285,124.352816656281
"322",1025.74436493879,121.611232781259
"323",948.410668541442,113.015798123128
"324",871.076972144097,104.88050558971
"325",836.468058096553,101.257234130124
"326",805.240882962651,98.2518913895405
"327",816.029578987218,99.9301830739409
"328",901.327407390625,109.000120648668
"329",986.625235794031,118.578361779277
"330",942.773060209207,113.721094080182
"331",898.920884624383,109.317866009411
"332",830.163492910759,101.727000084614
"333",761.406101197134,94.7181462939495
"334",746.120013241017,93.636483634444
"335",748.418056455724,93.3114989054408
"336",0,0
