x,y,M1970,M2014,Mean,,,
72.5,20.5,1428.395714,1465.761364,-37.36565,,,
73.5,20.5,1397.555,1465.482386,-67.927386,,,
74.5,20.5,708.0760714,749.01875,-40.9426786,,,
75.5,20.5,619.0789286,618.8147727,0.2641559,,,
76.5,20.5,704.6839286,680.8130682,23.8708604,,,
77.5,20.5,748.1332143,735.2465909,12.8866234,,,
78.5,20.5,956.6564286,915.6801136,40.976315,,,
79.5,20.5,1103.096786,1042.840909,60.255877,,,
80.5,20.5,1131.173929,1055.377841,75.796088,,,
81.5,20.5,1126.240357,1041.928977,84.31138,,,
82.5,20.5,1162.872143,1069.036932,93.835211,,,
83.5,20.5,1105.890714,1036.264205,69.626509,,,
84.5,20.5,1044.060357,1008.451705,35.608652,,,
85.5,20.5,1037.3875,1035.661364,1.726136,,,
86.5,20.5,1199.721786,1191.467045,8.254741,,,
69.5,21.5,557.3746429,644.1221591,-86.7475162,,,
70.5,21.5,537.3757143,642.3147727,-104.9390584,,,
71.5,21.5,624.4160714,655.2693182,-30.8532468,,,
72.5,21.5,807.2946429,870.73125,-63.4366071,,,
73.5,21.5,1119.123929,1148.138636,-29.014707,,,
74.5,21.5,765.3525,768.61875,-3.26625,,,
75.5,21.5,631.9296429,642.84375,-10.9141071,,,
76.5,21.5,759.4442857,760.4147727,-0.970487,,,
77.5,21.5,847.4114286,866.4886364,-19.0772078,,,
78.5,21.5,973.1035714,953.8698864,19.233685,,,
79.5,21.5,1167.555357,1095.259091,72.296266,,,
80.5,21.5,1279.707857,1181.207386,98.500471,,,
81.5,21.5,1134.164643,1037.118182,97.046461,,,
82.5,21.5,1236.631071,1119.563068,117.068003,,,
83.5,21.5,1345.544643,1226.707386,118.837257,,,
84.5,21.5,1198.735357,1130.314205,68.421152,,,
85.5,21.5,1030.43,990.9721591,39.4578409,,,
86.5,21.5,1137.122143,1121.895455,15.226688,,,
87.5,21.5,1285.667857,1344.896023,-59.228166,,,
88.5,21.5,1368.045,1428.646591,-60.601591,,,
69.5,22.5,468.5489286,508.8153409,-40.2664123,,,
70.5,22.5,504.4460714,566.5784091,-62.1323377,,,
71.5,22.5,505.4728571,538.5386364,-33.0657793,,,
72.5,22.5,685.4960714,684.4772727,1.0187987,,,
73.5,22.5,903.2542857,864.775,38.4792857,,,
74.5,22.5,793.2832143,753.0857955,40.1974188,,,
75.5,22.5,813.9314286,820.70625,-6.7748214,,,
76.5,22.5,929.3839286,948.1482955,-18.7643669,,,
77.5,22.5,1068.186429,1084.463068,-16.276639,,,
78.5,22.5,1037.542143,1064.827841,-27.285698,,,
79.5,22.5,1134.195357,1090.120455,44.074902,,,
80.5,22.5,1206.864643,1119.30625,87.558393,,,
81.5,22.5,1096.439286,994.5244318,101.9148542,,,
82.5,22.5,1201.456429,1077.005682,124.450747,,,
83.5,22.5,1281.68,1146.378977,135.301023,,,
84.5,22.5,1161.6475,1067.759091,93.888409,,,
85.5,22.5,1056.403214,982.0920455,74.3111685,,,
