x,y,Mean
78.5,26.5,731.2571429
79.5,26.5,770.5357143
80.5,26.5,828.545
81.5,26.5,921.3025
82.5,26.5,1019.957143
83.5,26.5,1135.239643
84.5,26.5,1258.9125
85.5,26.5,1287.0825
86.5,26.5,1258.873571
87.5,26.5,1509.5275
88.5,26.5,1940.48
89.5,26.5,2024.520714
90.5,26.5,1803.751429
91.5,26.5,1603.198214
92.5,26.5,1497.531786
93.5,26.5,1414.543214
94.5,26.5,1391.403571
95.5,26.5,1276.076429
69.5,27.5,96.82928571
70.5,27.5,127.2096429
71.5,27.5,165.5471429
72.5,27.5,212.2467857
73.5,27.5,275.8757143
74.5,27.5,367.8132143
75.5,27.5,458.0717857
76.5,27.5,547.3117857
77.5,27.5,616.6642857
78.5,27.5,701.6621429
79.5,27.5,824.6746429
80.5,27.5,994.8753571
81.5,27.5,1129.35
82.5,27.5,1308.497857
83.5,27.5,1597.195357
84.5,27.5,1867.573571
88.5,27.5,1351.397143
89.5,27.5,1281.8275
90.5,27.5,1448.964643
91.5,27.5,1391.490714
92.5,27.5,1210.317857
93.5,27.5,1289.190714
94.5,27.5,1367.423929
95.5,27.5,1352.064286
96.5,27.5,1108.508929
97.5,27.5,1011.521786
70.5,28.5,98.90857143
71.5,28.5,124.8710714
72.5,28.5,165.2389286
73.5,28.5,220.0467857
74.5,28.5,288.8242857
75.5,28.5,360.9042857
76.5,28.5,469.2796429
77.5,28.5,613.7935714
78.5,28.5,789.195
79.5,28.5,1041.716429
80.5,28.5,1299.1325
81.5,28.5,1282.126429
88.5,28.5,867.7142857
91.5,28.5,775.62
92.5,28.5,718.3607143
93.5,28.5,839.8103571
94.5,28.5,991.2367857
95.5,28.5,959.5017857
96.5,28.5,750.7089286
97.5,28.5,617.9096429
72.5,29.5,144.8296429
73.5,29.5,190.2853571
74.5,29.5,272.4242857
75.5,29.5,362.3953571
76.5,29.5,500.0264286
77.5,29.5,751.3164286
78.5,29.5,913.3892857
79.5,29.5,1038.661071
80.5,29.5,1006.3325
94.5,29.5,568.3125
95.5,29.5,619.7596429
96.5,29.5,508.3785714
73.5,30.5,222.4828571
74.5,30.5,316.3089286
75.5,30.5,449.1139286
76.5,30.5,656.4339286
77.5,30.5,908.8507143
78.5,30.5,871.4664286
79.5,30.5,613.76
80.5,30.5,401.0028571
74.5,31.5,409.8096429
75.5,31.5,591.4914286
76.5,31.5,798.0057143
77.5,31.5,748.8514286
78.5,31.5,621.2510714
79.5,31.5,379.4167857
74.5,32.5,551.6382143
75.5,32.5,623.4653571
76.5,32.5,506.2267857
77.5,32.5,315.0560714
78.5,32.5,230.4785714
79.5,32.5,185.1678571
73.5,33.5,537.7057143
74.5,33.5,454.4617857
75.5,33.5,387.9182143
76.5,33.5,232.6621429
77.5,33.5,153.655
78.5,33.5,112.3192857
79.5,33.5,98.37392857
73.5,34.5,390.4685714
74.5,34.5,281.2957143
75.5,34.5,168.4207143
76.5,34.5,118.5053571
77.5,34.5,66.89857143
78.5,34.5,27.63
79.5,34.5,7.4275
73.5,35.5,168.6217857
74.5,35.5,121.1707143
75.5,35.5,79.93928571
76.5,35.5,27.78714286
77.5,35.5,5.000714286
78.5,35.5,1.314285714
79.5,35.5,0.655
80.5,35.5,0.662142857
72.5,36.5,87.26607143
73.5,36.5,74.81
74.5,36.5,52.08357143
75.5,36.5,17.17678571
78.5,36.5,2.0625
79.5,36.5,10.70321429
